mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
4.362151543299357,0.011284564377675384,0.02529605229695638,0.0023830225358462435,log_loss,10,3,3,"{'criterion': 'log_loss', 'max_depth': 10, 'min_samples_leaf': 3, 'min_samples_split': 3}",0.34079525707860575,0.35566799550240213,0.3598078299090259,0.3520903608300113,0.008163703562919117,61
4.361737251281738,0.015611473314134379,0.025466442108154297,0.0023468502300077253,log_loss,10,3,4,"{'criterion': 'log_loss', 'max_depth': 10, 'min_samples_leaf': 3, 'min_samples_split': 4}",0.3406419298783604,0.3556168864356537,0.3598589389757743,0.35203925176326284,0.008243096588432548,63
6.2403059005737305,0.006236924790666936,0.026258548100789387,0.0019868968663223517,log_loss,15,1,2,"{'criterion': 'log_loss', 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.4164877849330471,0.44199120924051927,0.4400490647040785,0.4328426862925483,0.011591809758312603,28
6.112286965052287,0.021484336318622677,0.025869051615397137,0.002196264434969839,log_loss,15,1,3,"{'criterion': 'log_loss', 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 3}",0.41699887560053156,0.4420423183072677,0.43938464683634876,0.4328086135813827,0.011231701137975754,31
6.088903347651164,0.038932849388381846,0.025480270385742188,0.002225346815296522,log_loss,15,1,4,"{'criterion': 'log_loss', 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 4}",0.41679443933353777,0.44199120924051927,0.4396913012368394,0.43282564993696554,0.011374596821131363,29
5.760586102803548,0.039731702022151816,0.02546087900797526,0.002375136864822361,log_loss,15,2,2,"{'criterion': 'log_loss', 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.41577225799856893,0.44071348257180826,0.43902688336910967,0.43183754131316227,0.011380719081008593,36
5.754394928614299,0.03717435172155278,0.025214354197184246,0.0019879482793441713,log_loss,15,2,3,"{'criterion': 'log_loss', 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 3}",0.41551671266482676,0.4407645916385567,0.439180210569355,0.43182050495757945,0.011546653142419774,37
5.737827618916829,0.01928076977752678,0.025784413019816082,0.00213940310973258,log_loss,15,2,4,"{'criterion': 'log_loss', 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 4}",0.4154656035980783,0.4412756823060411,0.4387713380353675,0.4318375413131623,0.011621766746539466,35
5.57664426167806,0.05141223693272256,0.025739113489786785,0.0025973775679821163,log_loss,15,3,2,"{'criterion': 'log_loss', 'max_depth': 15, 'min_samples_leaf': 3, 'min_samples_split': 2}",0.4146478585301032,0.44010017377082694,0.4380047020341409,0.43091757811169035,0.011536191800804466,43
5.549771070480347,0.03762188996887477,0.025583744049072266,0.002489736177459471,log_loss,15,3,3,"{'criterion': 'log_loss', 'max_depth': 15, 'min_samples_leaf': 3, 'min_samples_split': 3}",0.41475007666360014,0.4398957375038332,0.43826024736788305,0.4309686871784388,0.011487709440099416,42
5.51919428507487,0.029488518348688268,0.025634129842122395,0.0021020116152097447,log_loss,15,3,4,"{'criterion': 'log_loss', 'max_depth': 15, 'min_samples_leaf': 3, 'min_samples_split': 4}",0.4160789123990596,0.4390779924358581,0.43754472043340487,0.43090054175610754,0.010499150865876584,44
